ct_shortname,prov,Date,value
北京,,0,-0.32769999999999966
天津,,0,-0.3226
上海,,0,-0.32600000000000007
重庆,,0,-0.2937000000000003
合肥,安徽省,0,-0.42390000000000017
安庆,安徽省,0,-0.4908999999999999
蚌埠,安徽省,0,-0.2698999999999998
亳州,安徽省,0,-0.007600000000000051
池州,安徽省,0,-0.4444000000000008
滁州,安徽省,0,-0.48629999999999995
阜阳,安徽省,0,-0.13070000000000004
淮北,安徽省,0,-0.4147999999999996
黄山,安徽省,0,-0.44920000000000027
六安,安徽省,0,-0.41500000000000004
马鞍山,安徽省,0,-0.5221
宿州,安徽省,0,-0.19340000000000046
铜陵,安徽省,0,-0.6279000000000003
芜湖,安徽省,0,-0.5081999999999995
宣城,安徽省,0,-0.5568999999999997
淮南,安徽省,0,-0.4839000000000002
福州,福建省,0,-0.42840000000000034
龙岩,福建省,0,-0.5089999999999999
南平,福建省,0,-0.4001999999999999
宁德,福建省,0,-0.5144000000000002
莆田,福建省,0,-0.5141
泉州,福建省,0,-0.4253
三明,福建省,0,-0.6275999999999997
厦门,福建省,0,-0.28400000000000003
漳州,福建省,0,-0.5220000000000002
广州,广东省,0,-0.09570000000000012
潮州,广东省,0,-0.35630000000000006
东莞,广东省,0,-0.08399999999999996
佛山,广东省,0,-0.13409999999999989
河源,广东省,0,-0.2583000000000002
惠州,广东省,0,-0.11650000000000005
江门,广东省,0,-0.22150000000000025
揭阳,广东省,0,-0.4558
茂名,广东省,0,-0.14829999999999988
梅州,广东省,0,-0.38070000000000004
清远,广东省,0,-0.12220000000000031
汕头,广东省,0,-0.35650000000000004
汕尾,广东省,0,-0.4117000000000002
韶关,广东省,0,-0.22930000000000028
深圳,广东省,0,-0.1272000000000001
阳江,广东省,0,-0.2953999999999999
云浮,广东省,0,-0.24730000000000008
湛江,广东省,0,-0.3407
肇庆,广东省,0,-0.0812999999999997
中山,广东省,0,-0.12849999999999984
珠海,广东省,0,-0.21809999999999996
南宁,广西壮族自治区,0,-0.10809999999999986
百色,广西壮族自治区,0,-0.23080000000000034
北海,广西壮族自治区,0,-0.32920000000000016
崇左,广西壮族自治区,0,-0.04860000000000042
防城港,广西壮族自治区,0,-0.3712
桂林,广西壮族自治区,0,-0.07829999999999959
贵港,广西壮族自治区,0,0.0591999999999997
河池,广西壮族自治区,0,-0.22079999999999966
贺州,广西壮族自治区,0,0.19200000000000017
来宾,广西壮族自治区,0,-0.09489999999999998
柳州,广西壮族自治区,0,-0.15050000000000008
钦州,广西壮族自治区,0,-0.13729999999999976
梧州,广西壮族自治区,0,-0.0030000000000001137
玉林,广西壮族自治区,0,0.056100000000000705
贵阳,贵州省,0,-0.3681000000000001
安顺,贵州省,0,-0.28489999999999993
毕节,贵州省,0,-0.5858999999999996
六盘水,贵州省,0,-0.5805000000000007
铜仁,贵州省,0,-0.5087999999999999
遵义,贵州省,0,-0.8651
兰州,甘肃省,0,-0.18410000000000037
白银,甘肃省,0,0.009599999999999831
定西,甘肃省,0,0.4897
甘南州,,0,0.3166000000000002
嘉峪关,甘肃省,0,-0.3793000000000002
金昌,甘肃省,0,-0.2961999999999998
酒泉,甘肃省,0,-0.055600000000000094
临夏州,,0,0.3569999999999993
陇南,甘肃省,0,0.012199999999999989
平凉,甘肃省,0,0.29200000000000026
庆阳,甘肃省,0,0.17379999999999995
天水,甘肃省,0,0.35440000000000005
武威,甘肃省,0,-0.21259999999999923
张掖,甘肃省,0,-0.38839999999999986
海口,海南省,0,-0.32820000000000027
白沙黎族自治县,,0,-0.17499999999999982
保亭黎族苗族自治县,,0,-0.8529999999999998
昌江黎族自治县,,0,-0.4131
儋州,海南省,0,-0.4911999999999992
澄迈,,0,-0.8727999999999998
东方,,0,-0.9603000000000002
定安,,0,-0.6206999999999994
琼海,,0,-0.6475
琼中黎族苗族自治县,,0,-0.0030000000000001137
乐东黎族自治县,,0,-1.0075000000000003
临高,,0,-0.7961
陵水黎族自治县,,0,-1.1003999999999996
三亚,海南省,0,-1.4312
屯昌,,0,0.12509999999999977
万宁,,0,-0.8200000000000003
文昌,,0,-1.0011999999999999
五指山,,0,-0.4447000000000001
郑州,河南省,0,-0.1524000000000001
安阳,河南省,0,-0.2897000000000003
鹤壁,河南省,0,-0.3397000000000001
焦作,河南省,0,-0.28459999999999974
开封,河南省,0,-0.1988000000000003
洛阳,河南省,0,-0.09149999999999991
漯河,河南省,0,-0.17379999999999995
南阳,河南省,0,0.1374000000000004
平顶山,河南省,0,0.060099999999999376
濮阳,河南省,0,-0.36070000000000046
三门峡,河南省,0,-0.22170000000000023
商丘,河南省,0,-0.22100000000000009
新乡,河南省,0,-0.2545000000000006
信阳,河南省,0,-0.24580000000000002
许昌,河南省,0,-0.1479999999999997
周口,河南省,0,-0.07620000000000005
驻马店,河南省,0,0.22050000000000036
济源,,0,-0.42240000000000055
哈尔滨,黑龙江省,0,-0.347
大庆,黑龙江省,0,-0.3960999999999997
大兴安岭,,0,-0.7334
鹤岗,黑龙江省,0,-0.4471999999999996
黑河,黑龙江省,0,-0.2393000000000005
鸡西,黑龙江省,0,-0.1936
佳木斯,黑龙江省,0,-0.36439999999999984
牡丹江,黑龙江省,0,-0.34109999999999996
七台河,黑龙江省,0,-0.48770000000000024
齐齐哈尔,黑龙江省,0,-0.15920000000000023
双鸭山,黑龙江省,0,-0.3100000000000005
绥化,黑龙江省,0,-0.16269999999999962
伊春,黑龙江省,0,-0.3368000000000002
武汉,湖北省,0,0.7053
鄂州,湖北省,0,0.3307000000000002
恩施,,0,-0.0884999999999998
黄冈,湖北省,0,0.6300999999999997
黄石,湖北省,0,0.15219999999999967
荆门,湖北省,0,0.27949999999999964
荆州,湖北省,0,0.14410000000000078
潜江,,0,0.18879999999999963
神农架,,0,0.24039999999999973
十堰,湖北省,0,0.0642999999999998
随州,湖北省,0,0.19789999999999974
天门,,0,0.7214
仙桃,,0,0.39759999999999973
咸宁,湖北省,0,0.3709000000000007
襄阳,湖北省,0,0.30820000000000025
孝感,湖北省,0,0.16169999999999973
宜昌,湖北省,0,0.10899999999999999
长沙,湖南省,0,-0.08119999999999994
常德,湖南省,0,0.0023999999999997357
郴州,湖南省,0,-0.13810000000000056
衡阳,湖南省,0,0.01929999999999943
怀化,湖南省,0,-0.008900000000000574
娄底,湖南省,0,-0.11519999999999975
邵阳,湖南省,0,-0.0674999999999999
湘潭,湖南省,0,-0.1357999999999997
湘西州,,0,-0.06410000000000071
益阳,湖南省,0,-0.11859999999999982
永州,湖南省,0,-0.08749999999999947
岳阳,湖南省,0,0.0045999999999999375
张家界,湖南省,0,-0.059200000000000585
株洲,湖南省,0,-0.12840000000000007
石家庄,河北省,0,-0.32769999999999966
保定,河北省,0,-0.3719000000000001
沧州,河北省,0,-0.25939999999999985
承德,河北省,0,-0.31359999999999966
邯郸,河北省,0,-0.4150999999999998
衡水,河北省,0,-0.38800000000000034
廊坊,河北省,0,-0.2921999999999998
秦皇岛,河北省,0,-0.5576999999999996
唐山,河北省,0,-0.5011999999999999
邢台,河北省,0,-0.3591000000000002
张家口,河北省,0,-0.2607999999999997
南京,江苏省,0,-0.3748999999999998
常州,江苏省,0,-0.5232000000000001
淮安,江苏省,0,-0.5529999999999999
连云港,江苏省,0,-0.5056000000000003
南通,江苏省,0,-0.6878000000000002
苏州,江苏省,0,-0.28959999999999986
宿迁,江苏省,0,-0.4712999999999994
泰州,江苏省,0,-0.8726000000000003
无锡,江苏省,0,-0.4603999999999999
徐州,江苏省,0,-0.49520000000000053
盐城,江苏省,0,-0.6899000000000006
扬州,江苏省,0,-0.6081000000000003
镇江,江苏省,0,-0.5698999999999996
南昌,江西省,0,-0.3243999999999998
抚州,江西省,0,-0.42100000000000026
赣州,江西省,0,-0.2184999999999997
吉安,江西省,0,-0.6164999999999998
景德镇,江西省,0,-0.3465999999999996
九江,江西省,0,-0.29269999999999996
萍乡,江西省,0,-0.14480000000000004
上饶,江西省,0,-0.20699999999999985
新余,江西省,0,-0.08950000000000014
宜春,江西省,0,-0.20139999999999958
鹰潭,江西省,0,-0.2837000000000005
长春,吉林省,0,-0.25859999999999994
白城,吉林省,0,-0.11439999999999984
白山,吉林省,0,-0.5011000000000001
吉林,吉林省,0,-0.45569999999999977
辽源,吉林省,0,-0.4095
四平,吉林省,0,-0.10180000000000078
松原,吉林省,0,-0.22989999999999977
通化,吉林省,0,-0.3813
延边,,0,-0.5413999999999999
沈阳,辽宁省,0,-0.3349000000000002
鞍山,辽宁省,0,-0.577
本溪,辽宁省,0,-0.4681000000000006
朝阳,辽宁省,0,-0.29380000000000006
大连,辽宁省,0,-0.3994
丹东,辽宁省,0,-0.5288999999999997
抚顺,辽宁省,0,-0.4769999999999994
阜新,辽宁省,0,-0.3799000000000001
葫芦岛,辽宁省,0,-0.4027000000000003
锦州,辽宁省,0,-0.4029999999999996
辽阳,辽宁省,0,-0.5323000000000002
盘锦,辽宁省,0,-0.7746
铁岭,辽宁省,0,-0.3358000000000003
营口,辽宁省,0,-0.6266000000000003
银川,宁夏回族自治区,0,-0.36380000000000035
固原,宁夏回族自治区,0,0.5736000000000008
石嘴山,宁夏回族自治区,0,-0.35350000000000037
吴忠,宁夏回族自治区,0,-0.2508999999999997
中卫,宁夏回族自治区,0,0.29110000000000014
呼和浩特,内蒙古自治区,0,-0.4495
阿拉善盟,内蒙古自治区,0,-0.31779999999999964
包头,内蒙古自治区,0,-0.5895999999999999
巴彦淖尔,内蒙古自治区,0,-0.35550000000000015
赤峰,内蒙古自治区,0,-0.1755
鄂尔多斯,内蒙古自治区,0,-0.4444999999999997
呼伦贝尔,内蒙古自治区,0,-0.16600000000000037
通辽,内蒙古自治区,0,-0.0827
乌海,内蒙古自治区,0,-0.5060000000000002
乌兰察布,内蒙古自治区,0,-0.19079999999999941
锡林郭勒盟,内蒙古自治区,0,-0.15190000000000037
兴安盟,内蒙古自治区,0,-0.17689999999999984
西宁,青海省,0,-0.4074
果洛州,,0,0.24179999999999957
海东,青海省,0,-0.08570000000000011
海北州,,0,0.19430000000000014
海南州,,0,0.19189999999999996
海西州,,0,0.03680000000000039
黄南州,,0,0.2230000000000003
玉树州,,0,0.2126999999999999
济南,山东省,0,-0.41369999999999996
滨州,山东省,0,-0.39979999999999993
东营,山东省,0,-0.7535999999999996
德州,山东省,0,-0.35519999999999996
菏泽,山东省,0,-0.10890000000000022
济宁,山东省,0,-0.40320000000000045
聊城,山东省,0,-0.4505000000000008
临沂,山东省,0,-0.49119999999999964
青岛,山东省,0,-0.45950000000000024
日照,山东省,0,-0.5547
泰安,山东省,0,-0.39039999999999964
威海,山东省,0,-0.4612000000000003
潍坊,山东省,0,-0.41380000000000017
烟台,山东省,0,-0.5067000000000004
枣庄,山东省,0,-0.6428000000000003
淄博,山东省,0,-0.6084
太原,山西省,0,-0.3304
长治,山西省,0,-0.26439999999999975
大同,山西省,0,-0.36549999999999994
晋城,山西省,0,-0.4123999999999999
晋中,山西省,0,-0.1149
临汾,山西省,0,-0.3252999999999999
吕梁,山西省,0,-0.2807000000000004
朔州,山西省,0,-0.3376000000000001
忻州,山西省,0,-0.22250000000000014
阳泉,山西省,0,-0.2155999999999998
运城,山西省,0,-0.24399999999999977
西安,陕西省,0,-0.2709999999999999
安康,陕西省,0,-0.5395999999999992
宝鸡,陕西省,0,-0.29689999999999994
汉中,陕西省,0,-0.4261999999999997
商洛,陕西省,0,-0.34969999999999946
铜川,陕西省,0,-0.2904
渭南,陕西省,0,-0.2969999999999997
咸阳,陕西省,0,-0.1490999999999998
延安,陕西省,0,-0.22929999999999984
榆林,陕西省,0,-0.31459999999999955
成都,四川省,0,-0.1341000000000001
阿坝州,,0,0.044099999999999806
巴中,四川省,0,-0.7077999999999998
达州,四川省,0,-0.5124000000000004
德阳,四川省,0,-0.22829999999999995
甘孜州,,0,0.3571
广安,四川省,0,-0.4147999999999996
广元,四川省,0,-0.48909999999999965
乐山,四川省,0,-0.23609999999999953
凉山州,,0,-0.0884999999999998
泸州,四川省,0,-0.43489999999999984
南充,四川省,0,-0.4331000000000005
眉山,四川省,0,-0.46080000000000076
绵阳,四川省,0,-0.15629999999999988
内江,四川省,0,-0.27590000000000003
攀枝花,四川省,0,-0.2911999999999999
遂宁,四川省,0,-0.6360999999999999
雅安,四川省,0,-0.3025000000000002
宜宾,四川省,0,-0.13959999999999972
资阳,四川省,0,-0.2442000000000002
自贡,四川省,0,-0.29410000000000025
拉萨,西藏自治区,0,-0.5236000000000001
阿里,,0,0.2529999999999999
昌都,西藏自治区,0,0.19289999999999985
林芝,西藏自治区,0,0.06130000000000013
那曲,,0,0.07699999999999996
日喀则,西藏自治区,0,-0.09580000000000011
山南,西藏自治区,0,0.005900000000000016
乌鲁木齐,新疆维吾尔自治区,0,-0.21209999999999996
阿拉尔,,0,0.004699999999999704
阿克苏,,0,0.12699999999999978
阿勒泰,,0,0.3570000000000002
巴音郭楞蒙古自治州,新疆维吾尔自治区,0,0.041999999999999815
博尔塔拉州,,0,0.13039999999999985
昌吉州,,0,0.08000000000000007
哈密,新疆维吾尔自治区,0,-0.03290000000000015
和田,,0,0.0036000000000004917
喀什,,0,-0.2594000000000003
克拉玛依,新疆维吾尔自治区,0,-0.29679999999999973
克孜勒苏州,,0,-0.10310000000000041
石河子,,0,-0.16510000000000025
塔城,,0,0.15379999999999994
图木舒克,,0,0.018000000000000238
吐鲁番,新疆维吾尔自治区,0,0.32289999999999974
五家渠,,0,0.035900000000000265
伊犁州,,0,-0.14309999999999956
北屯,,0,0.033600000000000296
铁门关,,0,0.2535999999999998
双河,,0,0.30709999999999993
可克达拉,,0,0.13929999999999998
昆玉,,0,-0.035900000000000265
昆明,云南省,0,-0.3811
保山,云南省,0,-0.10400000000000009
楚雄州,,0,-0.38370000000000015
大理州,,0,-0.40500000000000025
德宏州,,0,-0.11730000000000018
迪庆州,,0,0.23019999999999974
红河州,,0,-0.3096999999999994
丽江,云南省,0,-0.26019999999999976
临沧,云南省,0,0.07629999999999981
怒江州,,0,0.23170000000000002
普洱,云南省,0,-0.07699999999999996
曲靖,云南省,0,-0.5674999999999999
昭通,云南省,0,-0.39700000000000024
文山,,0,-0.4969000000000001
西双版纳傣族自治州,云南省,0,-0.2610999999999999
玉溪,云南省,0,-0.3967999999999998
杭州,浙江省,0,-0.25260000000000016
湖州,浙江省,0,-0.3700000000000001
嘉兴,浙江省,0,-0.23150000000000004
金华,浙江省,0,-0.9235000000000002
丽水,浙江省,0,-0.4400999999999997
宁波,浙江省,0,-0.33440000000000003
衢州,浙江省,0,-1.1485000000000003
绍兴,浙江省,0,-0.39080000000000004
台州,浙江省,0,-0.5133000000000001
温州,浙江省,0,-0.3520000000000003
舟山,浙江省,0,-0.43869999999999987
北京,,1,0.1251
天津,,1,0.5159000000000002
上海,,1,0.24450000000000016
重庆,,1,0.5736000000000003
合肥,安徽省,1,0.1513
安庆,安徽省,1,1.335
蚌埠,安徽省,1,1.1289999999999996
亳州,安徽省,1,1.5835999999999997
池州,安徽省,1,1.2408000000000001
滁州,安徽省,1,0.44819999999999993
阜阳,安徽省,1,1.7015000000000002
淮北,安徽省,1,0.9092000000000002
黄山,安徽省,1,1.5520000000000005
六安,安徽省,1,1.2298
马鞍山,安徽省,1,0.23069999999999968
宿州,安徽省,1,1.6592000000000002
铜陵,安徽省,1,0.8002000000000002
芜湖,安徽省,1,0.17180000000000017
宣城,安徽省,1,0.4820000000000002
淮南,安徽省,1,0.34360000000000035
福州,福建省,1,0.2622
龙岩,福建省,1,0.7585000000000002
南平,福建省,1,1.0875
宁德,福建省,1,0.46940000000000026
莆田,福建省,1,-0.7669999999999999
泉州,福建省,1,0.5623
三明,福建省,1,1.0587
厦门,福建省,1,0.16569999999999996
漳州,福建省,1,0.26249999999999973
广州,广东省,1,0.3629
潮州,广东省,1,-0.05320000000000036
东莞,广东省,1,0.122
佛山,广东省,1,0.2515999999999998
河源,广东省,1,1.1691999999999996
惠州,广东省,1,0.5034000000000001
江门,广东省,1,0.1976
揭阳,广东省,1,0.4528000000000003
茂名,广东省,1,1.6567000000000007
梅州,广东省,1,1.5786000000000002
清远,广东省,1,1.7304
汕头,广东省,1,0.2065999999999999
汕尾,广东省,1,0.8211999999999997
韶关,广东省,1,1.3212000000000002
深圳,广东省,1,0.17149999999999999
阳江,广东省,1,1.2374999999999998
云浮,广东省,1,1.7841000000000005
湛江,广东省,1,1.1924000000000001
肇庆,广东省,1,1.5845999999999996
中山,广东省,1,0.17199999999999993
珠海,广东省,1,0.3046
南宁,广西壮族自治区,1,1.2308
百色,广西壮族自治区,1,1.8188999999999997
北海,广西壮族自治区,1,1.7477999999999998
崇左,广西壮族自治区,1,2.3085999999999998
防城港,广西壮族自治区,1,1.2078000000000002
桂林,广西壮族自治区,1,1.7441999999999998
贵港,广西壮族自治区,1,2.6517000000000004
河池,广西壮族自治区,1,2.3558
贺州,广西壮族自治区,1,2.4677000000000002
来宾,广西壮族自治区,1,2.8261999999999996
柳州,广西壮族自治区,1,1.5841000000000003
钦州,广西壮族自治区,1,2.6793
梧州,广西壮族自治区,1,2.1403
玉林,广西壮族自治区,1,2.8937
贵阳,贵州省,1,0.2789999999999999
安顺,贵州省,1,0.8945999999999996
毕节,贵州省,1,0.6528
六盘水,贵州省,1,0.6494
铜仁,贵州省,1,0.9855999999999998
遵义,贵州省,1,-0.18219999999999992
兰州,甘肃省,1,0.3261000000000003
白银,甘肃省,1,1.1068000000000002
定西,甘肃省,1,1.1182999999999996
甘南州,,1,0.6086
嘉峪关,甘肃省,1,0.09780000000000033
金昌,甘肃省,1,0.5159000000000002
酒泉,甘肃省,1,0.29170000000000007
临夏州,,1,0.6929999999999996
陇南,甘肃省,1,0.7271999999999998
平凉,甘肃省,1,1.1418999999999997
庆阳,甘肃省,1,1.1947000000000005
天水,甘肃省,1,1.0373999999999999
武威,甘肃省,1,0.2977999999999996
张掖,甘肃省,1,-0.09750000000000014
海口,海南省,1,0.3367
白沙黎族自治县,,1,1.8475000000000001
保亭黎族苗族自治县,,1,0.19840000000000035
昌江黎族自治县,,1,1.2989000000000002
儋州,海南省,1,1.1836000000000002
澄迈,,1,0.3006000000000002
东方,,1,0.6135999999999999
定安,,1,0.7042000000000002
琼海,,1,-0.07010000000000005
琼中黎族苗族自治县,,1,1.2984
乐东黎族自治县,,1,0.5825000000000005
临高,,1,0.9985999999999997
陵水黎族自治县,,1,-0.28779999999999983
三亚,海南省,1,-0.5520999999999998
屯昌,,1,1.3413999999999993
万宁,,1,0.6985999999999999
文昌,,1,0.05399999999999938
五指山,,1,0.6546000000000003
郑州,河南省,1,0.5935999999999999
安阳,河南省,1,1.1778000000000004
鹤壁,河南省,1,1.722
焦作,河南省,1,1.2564999999999995
开封,河南省,1,1.3891999999999998
洛阳,河南省,1,1.3363
漯河,河南省,1,1.6357999999999997
南阳,河南省,1,1.6832000000000003
平顶山,河南省,1,1.7902999999999998
濮阳,河南省,1,0.8468999999999998
三门峡,河南省,1,0.9773999999999998
商丘,河南省,1,1.5949999999999998
新乡,河南省,1,1.4198000000000004
信阳,河南省,1,2.0517000000000003
许昌,河南省,1,1.8068
周口,河南省,1,2.2719000000000005
驻马店,河南省,1,2.0133
济源,,1,0.9178999999999999
哈尔滨,黑龙江省,1,0.3448000000000002
大庆,黑龙江省,1,0.25080000000000036
大兴安岭,,1,1.3567000000000005
鹤岗,黑龙江省,1,0.21619999999999973
黑河,黑龙江省,1,0.2957000000000001
鸡西,黑龙江省,1,0.4056999999999995
佳木斯,黑龙江省,1,0.2887999999999997
牡丹江,黑龙江省,1,0.4883000000000002
七台河,黑龙江省,1,0.10860000000000003
齐齐哈尔,黑龙江省,1,0.49909999999999943
双鸭山,黑龙江省,1,0.4298999999999995
绥化,黑龙江省,1,0.5348999999999999
伊春,黑龙江省,1,0.38850000000000007
武汉,湖北省,1,1.1379000000000001
鄂州,湖北省,1,1.4847000000000001
恩施,,1,1.1534000000000004
黄冈,湖北省,1,2.3494999999999995
黄石,湖北省,1,1.5131000000000001
荆门,湖北省,1,2.4548
荆州,湖北省,1,1.972
潜江,,1,1.9667000000000003
神农架,,1,1.0463999999999998
十堰,湖北省,1,1.9454000000000002
随州,湖北省,1,3.5567
天门,,1,4.0550999999999995
仙桃,,1,2.3022000000000005
咸宁,湖北省,1,1.8929999999999998
襄阳,湖北省,1,2.4378000000000006
孝感,湖北省,1,2.2832000000000003
宜昌,湖北省,1,2.1094
长沙,湖南省,1,0.5996000000000001
常德,湖南省,1,1.4180000000000001
郴州,湖南省,1,1.4560000000000004
衡阳,湖南省,1,0.9718
怀化,湖南省,1,1.5226999999999995
娄底,湖南省,1,1.1923000000000004
邵阳,湖南省,1,0.7205999999999992
湘潭,湖南省,1,1.1808999999999994
湘西州,,1,1.197
益阳,湖南省,1,0.8059000000000003
永州,湖南省,1,1.5312999999999999
岳阳,湖南省,1,2.1160999999999994
张家界,湖南省,1,0.8645000000000005
株洲,湖南省,1,1.2826
石家庄,河北省,1,0.6499999999999999
保定,河北省,1,1.1610999999999998
沧州,河北省,1,0.843
承德,河北省,1,0.5066999999999999
邯郸,河北省,1,1.3991999999999996
衡水,河北省,1,0.5460999999999996
廊坊,河北省,1,0.7265000000000001
秦皇岛,河北省,1,0.17789999999999973
唐山,河北省,1,-0.0354000000000001
邢台,河北省,1,1.0661
张家口,河北省,1,0.2865000000000002
南京,江苏省,1,0.1192000000000002
常州,江苏省,1,-0.04190000000000005
淮安,江苏省,1,0.7601000000000004
连云港,江苏省,1,0.9037999999999999
南通,江苏省,1,0.6597000000000004
苏州,江苏省,1,0.27500000000000013
宿迁,江苏省,1,1.3247999999999998
泰州,江苏省,1,0.08500000000000085
无锡,江苏省,1,0.005799999999999805
徐州,江苏省,1,1.1713000000000005
盐城,江苏省,1,-0.49459999999999926
扬州,江苏省,1,0.26739999999999986
镇江,江苏省,1,0.1492
南昌,江西省,1,0.5347999999999997
抚州,江西省,1,1.9414999999999996
赣州,江西省,1,2.0036
吉安,江西省,1,1.7028000000000003
景德镇,江西省,1,0.7122999999999995
九江,江西省,1,1.8253999999999997
萍乡,江西省,1,1.7716000000000003
上饶,江西省,1,2.207
新余,江西省,1,2.0904000000000003
宜春,江西省,1,1.8651999999999997
鹰潭,江西省,1,1.9936000000000003
长春,吉林省,1,0.24839999999999973
白城,吉林省,1,0.37019999999999964
白山,吉林省,1,-0.16110000000000024
吉林,吉林省,1,0.3633000000000002
辽源,吉林省,1,-0.008899999999999686
四平,吉林省,1,0.5230000000000006
松原,吉林省,1,0.3219000000000003
通化,吉林省,1,0.15890000000000004
延边,,1,0.15189999999999992
沈阳,辽宁省,1,0.09109999999999996
鞍山,辽宁省,1,-0.4112
本溪,辽宁省,1,0.1084000000000005
朝阳,辽宁省,1,0.3793999999999995
大连,辽宁省,1,-0.1259999999999999
丹东,辽宁省,1,-0.3637999999999999
抚顺,辽宁省,1,-0.008199999999999541
阜新,辽宁省,1,0.07089999999999996
葫芦岛,辽宁省,1,0.6125999999999996
锦州,辽宁省,1,0.2662999999999993
辽阳,辽宁省,1,-0.5703000000000005
盘锦,辽宁省,1,-0.3493999999999997
铁岭,辽宁省,1,0.18100000000000005
营口,辽宁省,1,-0.27100000000000035
银川,宁夏回族自治区,1,0.13850000000000007
固原,宁夏回族自治区,1,0.8917000000000002
石嘴山,宁夏回族自治区,1,0.1982999999999997
吴忠,宁夏回族自治区,1,0.2071000000000005
中卫,宁夏回族自治区,1,1.1403000000000008
呼和浩特,内蒙古自治区,1,0.16690000000000005
阿拉善盟,内蒙古自治区,1,-0.3884000000000003
包头,内蒙古自治区,1,-0.09140000000000015
巴彦淖尔,内蒙古自治区,1,-0.04589999999999961
赤峰,内蒙古自治区,1,0.29810000000000025
鄂尔多斯,内蒙古自治区,1,-0.054400000000000226
呼伦贝尔,内蒙古自治区,1,0.039200000000000124
通辽,内蒙古自治区,1,0.14819999999999922
乌海,内蒙古自治区,1,-0.20250000000000057
乌兰察布,内蒙古自治区,1,0.052200000000000024
锡林郭勒盟,内蒙古自治区,1,-0.09839999999999982
兴安盟,内蒙古自治区,1,0.08119999999999994
西宁,青海省,1,0.05790000000000006
果洛州,,1,0.3160000000000003
海东,青海省,1,0.2724000000000002
海北州,,1,0.055600000000000094
海南州,,1,-0.1352000000000002
海西州,,1,0.1283000000000003
黄南州,,1,-0.347
玉树州,,1,0.8622999999999998
济南,山东省,1,0.4169999999999998
滨州,山东省,1,0.6684000000000001
东营,山东省,1,-0.17349999999999977
德州,山东省,1,0.9430000000000001
菏泽,山东省,1,1.4010000000000002
济宁,山东省,1,1.1986999999999997
聊城,山东省,1,0.8555999999999999
临沂,山东省,1,1.1374999999999997
青岛,山东省,1,0.20589999999999975
日照,山东省,1,0.7873999999999999
泰安,山东省,1,0.9414000000000002
威海,山东省,1,0.3916000000000004
潍坊,山东省,1,0.6257999999999999
烟台,山东省,1,0.2117
枣庄,山东省,1,1.1018
淄博,山东省,1,0.11070000000000002
太原,山西省,1,0.3466
长治,山西省,1,0.8981000000000003
大同,山西省,1,0.6987000000000001
晋城,山西省,1,0.8045
晋中,山西省,1,0.9604000000000004
临汾,山西省,1,0.9186000000000001
吕梁,山西省,1,1.2106
朔州,山西省,1,0.9782000000000002
忻州,山西省,1,1.2985000000000002
阳泉,山西省,1,0.9913999999999996
运城,山西省,1,1.3410000000000002
西安,陕西省,1,0.5053999999999998
安康,陕西省,1,-0.12289999999999957
宝鸡,陕西省,1,1.0978000000000003
汉中,陕西省,1,0.4203999999999999
商洛,陕西省,1,1.1097000000000001
铜川,陕西省,1,0.9619
渭南,陕西省,1,0.9971999999999994
咸阳,陕西省,1,0.9304000000000001
延安,陕西省,1,1.0072999999999999
榆林,陕西省,1,0.3163999999999998
成都,四川省,1,0.4796
阿坝州,,1,0.7670000000000003
巴中,四川省,1,-1.4304000000000006
达州,四川省,1,0.09250000000000025
德阳,四川省,1,0.7324000000000002
甘孜州,,1,0.8366000000000002
广安,四川省,1,1.4581999999999997
广元,四川省,1,-0.37070000000000025
乐山,四川省,1,0.4320000000000004
凉山州,,1,0.6919999999999997
泸州,四川省,1,0.36660000000000004
南充,四川省,1,0.8616000000000001
眉山,四川省,1,0.8118000000000003
绵阳,四川省,1,0.6935000000000002
内江,四川省,1,1.0152999999999999
攀枝花,四川省,1,0.3075999999999999
遂宁,四川省,1,0.7099000000000002
雅安,四川省,1,0.9698999999999995
宜宾,四川省,1,0.5129999999999999
资阳,四川省,1,1.1251999999999995
自贡,四川省,1,0.5981000000000005
拉萨,西藏自治区,1,-0.2261000000000002
阿里,,1,0.4252999999999998
昌都,西藏自治区,1,0.538
林芝,西藏自治区,1,0.40769999999999973
那曲,,1,0.31309999999999993
日喀则,西藏自治区,1,0.45330000000000004
山南,西藏自治区,1,0.3232999999999997
乌鲁木齐,新疆维吾尔自治区,1,0.23260000000000014
阿拉尔,,1,0.3823000000000003
阿克苏,,1,0.5154000000000001
阿勒泰,,1,0.5105999999999997
巴音郭楞蒙古自治州,新疆维吾尔自治区,1,0.3782000000000001
博尔塔拉州,,1,0.6015000000000001
昌吉州,,1,0.3471000000000002
哈密,新疆维吾尔自治区,1,0.28800000000000026
和田,,1,0.24259999999999993
喀什,,1,0.1280000000000001
克拉玛依,新疆维吾尔自治区,1,0.02729999999999988
克孜勒苏州,,1,-0.0026000000000001577
石河子,,1,0.30569999999999986
塔城,,1,0.46419999999999995
图木舒克,,1,0.20540000000000003
吐鲁番,新疆维吾尔自治区,1,0.49449999999999994
五家渠,,1,0.20859999999999967
伊犁州,,1,0.15159999999999973
北屯,,1,0.5470999999999999
铁门关,,1,0.5052999999999999
双河,,1,0.45040000000000013
可克达拉,,1,0.32389999999999963
昆玉,,1,0.13019999999999987
