locked_on_date,bd_feb15avgdif_holi,bd_feb15avgdif_date,bd_feb29avgdif_holi,bd_feb29avgdif_date,popHR18_all,prov,ctnm,case_on_date,gdp2018,case_per_10k,second_ind,third_ind,age_feb20,tenure,prov_leader_rank,num_hospital_total,num_doctors_total,num_firm_total,pct_of_non_domestic_firm,secondary_emp_share_total,tertiary_emp_share_total,is_STEM_major,is_BA,is_MA,is_PhD,is_female,rule_in_native_prov,party_age,work_age
0,5.806417391304345,5.8809999999999985,2.640437837837836,2.686799999999999,647.0,河南省,新乡市,55.0,8005138.0,0.08500772797527048,42.89,56.17,56,2,55.64,115.0,14298.0,1240.0,4.032258064516129,60.65,39.28,0.0,0,1,0,0,1,35.0,37.0
0,5.667504347826089,6.597613043478263,2.195956756756758,2.7741324324324332,1258.0,河南省,周口市,70.0,2360046.0,0.05564387917329094,49.87,46.49,56,2,55.64,140.0,16413.0,1274.0,1.7268445839874411,48.39,51.43,0.0,0,1,0,0,1,35.0,24.0
0,4.413708695652173,4.4453652173913065,1.732981081081081,1.7526594594594609,465.0,河北省,张家口市,33.0,7093733.0,0.07096774193548387,38.92,54.07,58,2,31.22,100.0,9401.0,446.0,6.95067264573991,21.88,77.57,0.0,0,0,1,0,1,37.0,39.0
0,4.9497652173913025,4.933334782608696,2.3056216216216217,2.295408108108108,273.0,黑龙江省,大庆市,19.0,22907157.0,0.0695970695970696,62.09,35.51,56,2,31.47,113.0,9926.0,419.0,3.818615751789976,49.62,49.81,1.0,0,0,1,0,1,33.0,30.0
0,4.839695652173912,5.17654347826087,1.5030567567567563,1.7124486486486483,162.0,安徽省,池州市,17.0,3508409.0,0.10493827160493827,49.57,41.7,49,2,36.14,30.0,2932.0,580.0,2.931034482758621,36.82,62.5,1.0,0,0,1,1,1,24.0,29.0
0,4.0654913043478285,4.382321739130436,1.0258108108108122,1.2227594594594595,839.0,广东省,湛江市,22.0,12740693.0,0.026221692491060787,45.22,49.4,51,2,182.12,103.0,12810.0,866.0,8.775981524249422,36.69,60.48,0.0,0,0,1,0,1,31.0,29.0
0,5.0248782608695635,4.66722608695652,2.1759729729729718,1.953648648648647,1435.0,四川省,成都市,139.0,110100047.0,0.09686411149825784,43.92,54.56,53,2,66.1,888.0,58159.0,3631.0,8.620214816854862,34.01,65.36,0.0,0,1,0,0,0,34.0,35.0
0,3.4914260869565217,4.252852173913043,0.2916945945945937,0.7650135135135123,619.0,云南省,昭通市,25.0,2558688.0,0.04038772213247173,49.28,39.59,55,2,30.69,297.0,7676.0,130.0,3.8461538461538463,23.83,75.5,0.0,0,1,0,0,1,28.0,37.0
0,4.608334782608696,4.317295652173912,2.7396135135135142,2.558697297297297,223.0,新疆维吾尔自治区,乌鲁木齐市,23.0,27075290.0,0.1031390134529148,30.24,69.11,55,2,73.45,127.0,14482.0,360.0,4.4444444444444455,31.77,66.88,0.0,0,1,0,0,0,35.0,34.0
0,4.921839130434784,4.675986956521741,2.8689054054054064,2.716078378378379,31.0,新疆维吾尔自治区,克拉玛依市,0.0,7445034.0,0.0,70.34,28.99,56,2,73.45,5.0,2480.0,87.0,2.2988505747126435,58.81,41.13,0.0,1,0,0,0,0,25.0,33.0
0,5.054278260869563,4.9699304347826105,1.8823432432432432,1.8299108108108115,388.0,安徽省,芜湖市,31.0,19018514.0,0.07989690721649484,55.94,42.62,51,2,36.14,83.0,8702.0,1962.0,6.422018348623854,53.2,46.73,0.0,0,1,0,0,1,33.0,33.0
0,3.580239130434782,3.7412608695652176,1.109159459459459,1.2092540540540542,373.0,广东省,河源市,3.0,3790678.0,0.00804289544235925,54.72,44.55,55,2,182.12,52.0,5742.0,602.0,26.578073089701,47.9,51.84,1.0,1,0,0,0,0,35.0,34.0
0,4.444439130434782,5.089713043478262,1.4209459459459457,1.8220621621621609,411.0,广西壮族自治区,钦州市,8.0,5918520.0,0.019464720194647202,36.31,42.96,57,2,37.35,22.0,5316.0,326.0,7.975460122699388,42.904841,56.176961999999996,0.0,0,1,0,1,0,32.0,37.0
0,2.4585913043478262,2.19828695652174,0.654672972972973,0.4928621621621616,76.0,西藏自治区,昌都市,0.0,563394.0,0.0,44.22,48.89,52,2,35.26,28.0,836.0,4.0,25.0,12.63,86.32,0.0,0,1,0,0,1,27.0,30.0
0,4.6749086956521735,4.604782608695652,1.5933027027027031,1.5497108108108095,385.0,陕西省,榆林市,3.0,6984704.0,0.007792207792207792,58.87,36.99,59,2,43.47,109.0,7390.0,839.0,0.9535160905840284,41.16,57.88,1.0,1,0,0,0,1,33.0,37.0
0,4.57746086956522,4.7002000000000015,1.6075027027027042,1.6837999999999995,182.0,甘肃省,白银市,4.0,2679410.0,0.02197802197802198,49.89,46.84,53,2,31.0,102.0,3341.0,137.0,4.37956204379562,43.95,54.81,0.0,0,1,0,1,0,28.0,35.0
0,4.340891304347823,4.5321739130434775,1.281075675675675,1.3999810810810809,190.0,甘肃省,武威市,0.0,2722793.0,0.0,31.62,46.94,48,2,31.0,12.0,3695.0,219.0,1.8264840182648399,32.37,65.47,0.0,0,1,0,0,1,26.0,28.0
0,4.7062086956521725,4.49825652173913,2.5452351351351346,2.4159675675675683,64.0,新疆维吾尔自治区,吐鲁番市,2.0,854603.0,0.03125,24.09,51.84,52,2,73.45,22.0,1590.0,135.0,1.4814814814814816,31.74,67.48,0.0,0,1,0,0,0,31.0,29.0
1,4.7405478260869565,4.443921739130435,1.6902405405405398,1.505851351351351,595.0,辽宁省,大连市,18.0,53917639.0,0.030252100840336135,38.42,58.65,51,2,60.3,153.0,20301.0,1683.0,34.818775995246575,40.49,58.92,0.0,0,1,0,0,0,29.0,29.0
1,4.296017391304348,3.6164347826086964,1.9279891891891887,1.5055459459459457,435.0,广东省,深圳市,406.0,224900586.0,0.9333333333333333,41.44,58.47,57,2,182.12,135.0,33299.0,7943.0,30.681102857862268,57.58,42.4,0.0,0,0,1,0,0,36.0,32.0
1,5.123130434782608,5.11560434782609,2.2911675675675682,2.2864891891891914,143.0,宁夏回族自治区,吴忠市,27.0,1895152.0,0.1888111888111888,61.99,28.69,56,2,30.69,50.0,2647.0,357.0,1.1204481792717087,34.63,62.87,1.0,0,1,0,0,0,32.0,32.0
0,4.145878260869567,4.1516913043478265,1.3477810810810815,1.351394594594594,123.0,云南省,丽江市,7.0,1242906.0,0.056910569105691054,31.19,64.29,54,2,30.69,30.0,2085.0,78.0,2.564102564102564,16.75,82.7,0.0,1,0,0,0,1,29.0,32.0
0,4.736652173913043,4.837604347826089,1.5558270270270276,1.618581081081082,131.0,甘肃省,张掖市,2.0,1646975.0,0.015267175572519083,23.36,61.95,57,2,31.0,53.0,3308.0,224.0,1.7857142857142856,25.85,71.8,0.0,0,1,0,0,1,35.0,31.0
0,4.299656521739129,4.528939130434782,1.5128243243243238,1.6553513513513518,234.0,甘肃省,平凉市,9.0,1286773.0,0.038461538461538464,23.72,69.62,57,2,31.0,149.0,4594.0,66.0,0.0,37.67,60.55,1.0,0,0,1,0,1,33.0,36.0
0,4.282869565217393,4.567800000000002,1.2864810810810812,1.4636,303.0,甘肃省,定西市,9.0,767389.0,0.0297029702970297,29.63,57.68,56,2,31.0,47.0,4783.0,153.0,0.6535947712418301,24.3,74.88,0.0,1,0,0,0,0,25.0,36.0
1,5.096143478260871,5.163021739130431,2.067621621621623,2.109194594594594,460.0,内蒙古自治区,赤峰市,7.0,6113256.0,0.015217391304347827,37.95,51.12,57,2,35.79,98.0,11601.0,359.0,2.2284122562674096,29.21,66.05,0.0,0,1,0,0,1,32.0,35.0
1,6.263647826086958,6.209743478260868,2.724791891891892,2.6912837837837835,174.0,内蒙古自治区,巴彦淖尔市,8.0,2421916.0,0.04597701149425287,35.6,46.93,51,2,35.79,53.0,4956.0,223.0,4.932735426008969,16.12,71.48,0.0,0,1,0,0,1,26.0,33.0
1,5.0939956521739145,4.951473913043482,2.6297648648648657,2.541170270270272,955.0,黑龙江省,哈尔滨市,167.0,47127585.0,0.17486910994764399,29.93,64.24,57,2,31.47,310.0,22000.0,1275.0,5.96078431372549,30.49,66.95,1.0,0,1,0,0,1,35.0,32.0
0,3.4889782608695663,4.514847826086957,0.28004324324324426,0.9177459459459464,376.0,四川省,巴中市,24.0,2169990.0,0.06382978723404255,43.56,41.97,52,2,66.1,75.0,6607.0,290.0,0.6896551724137931,54.47,45.04,1.0,0,0,1,0,1,26.0,29.0
0,2.461134782608696,2.461547826086957,0.6228405405405408,0.6230972972972979,35.0,西藏自治区,山南市,0.0,493693.0,0.0,23.37,74.38,56,2,35.26,17.0,1701.0,15.0,0.0,14.06,85.74,0.0,0,1,0,0,0,29.0,34.0
0,4.922834782608698,5.006365217391304,1.9238729729729744,1.9757972972972968,381.0,陕西省,宝鸡市,13.0,10803650.0,0.03412073490813648,66.26,30.68,54,2,43.47,105.0,9858.0,730.0,2.054794520547945,50.46,48.93,0.0,0,1,0,0,1,33.0,33.0
0,4.9045391304347845,5.1061391304347845,1.8344783783783805,1.9597972972972983,151.0,宁夏回族自治区,固原市,5.0,1176599.0,0.033112582781456956,27.41,59.81,52,2,30.69,13.0,2513.0,50.0,0.0,13.29,84.87,0.0,0,1,0,0,1,31.0,30.0
0,5.207573913043476,5.240978260869563,2.0740999999999987,2.094864864864864,122.0,宁夏回族自治区,中卫市,3.0,1716928.0,0.02459016393442623,38.66,47.82,54,2,30.69,28.0,1866.0,133.0,3.0075187969924815,19.34,76.5,0.0,0,1,0,0,0,34.0,33.0
0,4.8374000000000015,4.511204347826087,2.2756135135135143,2.072843243243243,369.0,山西省,太原市,19.0,31483179.0,0.051490514905149054,36.52,62.93,56,2,31.47,175.0,21476.0,376.0,5.319148936170213,46.95,52.88,1.0,0,1,0,0,1,33.0,33.0
1,5.266526086956524,4.915530434782607,2.3477648648648644,2.129578378378377,189.0,宁夏回族自治区,银川市,33.0,11039244.0,0.1746031746031746,35.85,62.52,59,2,30.69,70.0,8990.0,463.0,5.183585313174946,39.06,59.52,1.0,0,1,0,0,0,33.0,37.0
1,4.271834782608696,3.9760869565217383,1.6211216216216222,1.4372783783783791,693.0,福建省,福州市,66.0,43005530.0,0.09523809523809523,36.69,61.92,58,2,35.3,116.0,20417.0,2213.0,25.21464075915048,56.87,42.95,1.0,1,0,0,0,0,36.0,36.0
0,4.631856521739129,4.872121739130434,1.536978378378378,1.6863324324324322,454.0,安徽省,滁州市,13.0,4329164.0,0.028634361233480177,65.72,29.68,55,2,36.14,64.0,6625.0,1621.0,5.67550894509562,44.86,53.03,0.0,0,1,0,0,1,35.0,34.0
0,4.7052260869565234,4.340286956521738,1.919202702702704,1.6923486486486483,709.0,湖南省,长沙市,241.0,63903360.0,0.33991537376586745,35.39,63.69,56,2,35.3,287.0,29265.0,2886.0,4.885654885654887,46.23,53.65,0.0,0,1,0,0,1,34.0,36.0
0,4.977273913043478,5.4127086956521735,1.7746027027027012,2.045278378378377,606.0,湖南省,常德市,78.0,16105239.0,0.12871287128712872,47.57,48.63,53,2,35.3,85.0,15367.0,1165.0,3.3476394849785414,42.34,57.53,0.0,0,1,0,0,1,28.0,30.0
0,4.180643478260869,4.322386956521742,1.4276567567567569,1.5157675675675697,345.0,四川省,眉山市,8.0,5546799.0,0.02318840579710145,47.15,41.55,57,2,66.1,91.0,6163.0,584.0,3.595890410958904,43.57,56.12,0.0,0,0,1,0,0,29.0,35.0
1,5.216134782608696,4.8020826086956525,2.189032432432433,1.931648648648649,681.0,江苏省,南京市,91.0,117151000.0,0.13362701908957417,38.03,59.73,57,2,39.66,220.0,28100.0,2348.0,22.657580919931856,44.32,55.62,0.0,1,0,0,0,1,34.0,34.0
0,4.298965217391305,4.396408695652173,1.4960486486486486,1.5566216216216215,172.0,青海省,海东市,0.0,1653467.0,0.0,46.85,42.94,56,2,35.9,53.0,1863.0,86.0,2.3255813953488373,18.83,78.02,0.0,0,1,0,0,1,34.0,34.0
0,5.038573913043476,5.113639130434784,2.007737837837837,2.0544000000000007,454.0,河北省,衡水市,8.0,5534965.0,0.01762114537444934,48.02,47.99,56,2,31.22,126.0,11010.0,1166.0,3.2590051457975986,21.46,78.02,0.0,0,1,0,0,1,34.0,33.0
0,5.6902086956521725,5.866491304347825,2.5680351351351347,2.6776162162162156,267.0,河南省,漯河市,34.0,7027980.0,0.12734082397003746,61.45,31.5,51,2,55.64,47.0,5228.0,585.0,2.7350427350427347,63.22,36.77,0.0,0,1,0,0,1,24.0,28.0
0,3.863086956521737,3.688960869565217,1.0119108108108097,0.9036702702702696,21.0,甘肃省,嘉峪关市,0.0,2996200.0,0.0,61.1,37.6,57,2,31.0,10.0,864.0,48.0,0.0,57.34,32.55,0.0,1,0,0,0,1,34.0,35.0
0,4.174247826086956,4.0895869565217415,1.3705999999999996,1.3179729729729743,99.0,甘肃省,酒泉市,0.0,1687479.0,0.0,25.71,62.24,57,2,31.0,36.0,3430.0,192.0,6.770833333333332,33.95,60.81,0.0,1,0,0,0,1,32.0,36.0
0,4.4492217391304365,4.497421739130433,1.5793459459459471,1.6093081081081078,164.0,山西省,朔州市,7.0,4583205.0,0.042682926829268296,37.42,59.19,56,2,31.47,63.0,2884.0,238.0,2.5210084033613445,42.02,57.47,0.0,0,0,1,0,1,35.0,36.0
0,5.917021739130435,6.077439130434781,2.4768513513513524,2.576570270270269,508.0,河南省,许昌市,37.0,7495540.0,0.07283464566929133,56.05,40.75,56,1,55.64,101.0,9884.0,1574.0,1.3341804320203303,58.91,41.08,0.0,1,0,0,0,1,35.0,35.0
0,3.922465217391303,4.064973913043482,0.9383513513513502,1.0269378378378389,297.0,广东省,阳江市,13.0,7094626.0,0.04377104377104377,40.6,45.71,57,1,182.12,51.0,5201.0,545.0,14.12844036697248,45.74,52.5,0.0,0,1,0,0,0,34.0,37.0
0,4.361169565217391,4.806330434782611,1.4240189189189199,1.7007405405405418,510.0,四川省,泸州市,19.0,8407557.0,0.03725490196078431,57.72,35.93,54,1,66.1,140.0,9237.0,662.0,2.416918429003021,42.76,57.08,0.0,0,1,0,0,1,34.0,36.0
0,4.962178260869567,4.901778260869564,1.8208405405405403,1.7832945945945933,74.0,宁夏回族自治区,石嘴山市,1.0,3771905.0,0.013513513513513514,62.41,35.71,57,1,30.69,35.0,2171.0,217.0,3.6866359447004617,46.07,53.23,0.0,1,0,0,0,1,34.0,35.0
1,4.533021739130435,4.462352173913047,1.4579189189189181,1.4139891891891905,344.0,辽宁省,鞍山市,4.0,8640987.0,0.011627906976744186,50.31,48.96,57,1,60.3,104.0,6680.0,561.0,8.19964349376114,48.88,50.74,0.0,1,0,0,0,0,35.0,36.0
0,4.31885652173913,4.211230434782607,1.7838432432432418,1.7169405405405391,59.0,海南省,三亚市,54.0,5298048.0,0.9152542372881356,19.98,67.63,52,1,32.74,11.0,2219.0,21.0,23.809523809523807,8.12,89.09,0.0,0,1,0,0,0,15.0,28.0
0,4.947395652173914,4.7757130434782615,2.7322135135135137,2.6254918918918926,56.0,新疆维吾尔自治区,哈密市,0.0,3591681.0,0.0,54.57,37.73,52,1,73.45,34.0,2238.0,198.0,2.525252525252525,29.37,60.23,1.0,1,0,0,0,0,22.0,31.0
1,5.109795652173913,4.823295652173913,1.9704972972972965,1.792402702702702,737.0,辽宁省,沈阳市,28.0,51481026.0,0.037991858887381276,39.2,58.48,58,1,60.3,274.0,28193.0,1379.0,19.5794053662074,39.53,60.26,1.0,1,0,0,0,0,34.0,37.0
0,4.5322086956521765,4.537017391304349,1.593800000000002,1.5967891891891894,118.0,吉林省,辽源市,7.0,4251037.0,0.059322033898305086,59.35,40.17,55,1,44.12,21.0,2808.0,305.0,1.9672131147540983,54.83,43.37,1.0,1,0,0,0,1,33.0,32.0
0,3.6933130434782613,3.8212826086956544,1.7146459459459464,1.7941945945945958,116.0,黑龙江省,伊春市,1.0,1650320.0,0.008620689655172414,25.26,42.21,57,1,31.47,40.0,2684.0,97.0,7.216494845360824,12.74,33.76,0.0,0,1,0,0,1,34.0,39.0
0,5.368143478260867,5.158726086956522,2.2642729729729716,2.134094594594595,908.0,山东省,潍坊市,42.0,17510000.0,0.046255506607929514,47.97,49.17,56,1,89.72,188.0,25432.0,3496.0,7.780320366132723,50.63,49.27,1.0,0,1,0,0,1,33.0,35.0
0,3.8958260869565184,4.046965217391303,1.107240540540539,1.2011918918918911,335.0,广东省,韶关市,10.0,6383211.0,0.029850746268656716,36.76,59.3,54,1,182.12,54.0,5079.0,536.0,13.059701492537313,46.86,52.67,0.0,0,0,1,0,0,33.0,32.0
0,4.990108695652175,5.1485260869565215,2.1591648648648647,2.257640540540539,533.0,江苏省,连云港市,46.0,14478400.0,0.08630393996247655,44.4,47.07,56,1,39.66,80.0,11500.0,1504.0,9.773936170212766,42.88,55.66,0.0,1,0,0,0,1,35.0,36.0
0,5.154430434782608,4.560260869565217,1.8557594594594595,1.4864108108108112,266.0,浙江省,湖州市,10.0,10857320.0,0.03759398496240601,45.04,50.75,54,1,66.3,58.0,8080.0,2945.0,12.835314091680814,64.55,35.4,0.0,0,1,0,0,1,31.0,36.0
0,5.408652173913044,4.812060869565216,2.038764864864865,1.6679108108108092,446.0,浙江省,绍兴市,42.0,29516779.0,0.09417040358744394,47.84,48.95,57,1,66.3,76.0,15195.0,4494.0,13.084112149532707,78.58,21.41,0.0,1,0,0,0,1,36.0,36.0
0,3.01918695652174,2.534465217391304,0.8466297297297298,0.5453162162162155,486.0,浙江省,金华市,55.0,7413927.0,0.11316872427983539,34.49,60.98,55,1,66.3,131.0,16372.0,3691.0,4.930913031698727,57.38,42.59,0.0,0,1,0,0,1,28.0,33.0
0,3.8913130434782617,3.9360565217391312,0.7421243243243252,0.7699378378378379,258.0,浙江省,衢州市,21.0,6022312.0,0.08139534883720931,46.45,48.51,51,1,66.3,75.0,6930.0,842.0,5.463182897862233,39.26,60.63,0.0,0,1,0,0,1,31.0,29.0
0,4.465426086956524,5.010139130434784,1.1241027027027042,1.462708108108108,349.0,广西壮族自治区,梧州市,5.0,6247607.0,0.014326647564469915,56.68,40.48,55,1,37.35,37.0,5945.0,399.0,12.280701754385964,43.11,56.55,0.0,0,1,0,0,1,36.0,35.0
0,4.817369565217392,5.363947826086957,1.6040837837837842,1.94384864864865,724.0,广西壮族自治区,玉林市,10.0,4928736.0,0.013812154696132596,38.18,53.58,55,1,37.35,47.0,9116.0,549.0,9.836065573770492,33.32,64.39,0.0,0,1,0,0,1,34.0,32.0
0,4.910265217391307,4.881317391304347,1.962943243243244,1.9449486486486482,338.0,山西省,长治市,8.0,3909537.0,0.023668639053254437,37.9,61.19,51,1,31.47,114.0,8252.0,353.0,2.8328611898017,51.84,47.84,0.0,1,0,0,0,0,33.0,29.0
1,4.9295304347826105,4.872578260869566,1.6348837837837844,1.5994810810810811,130.0,辽宁省,盘锦市,11.0,9736271.0,0.08461538461538462,47.38,45.04,56,1,60.3,62.0,4058.0,250.0,8.0,37.3,24.22,0.0,0,1,0,0,1,35.0,33.0
0,4.287808695652174,4.26795652173913,1.3533864864864875,1.3410459459459454,415.0,吉林省,吉林市,5.0,13344871.0,0.012048192771084338,35.32,61.18,53,1,44.12,148.0,12862.0,1076.0,2.3234200743494418,40.8,56.66,0.0,0,1,0,0,1,29.0,31.0
0,4.833195652173913,4.924413043478262,2.409837837837838,2.4665405405405405,94.0,黑龙江省,双鸭山市,48.0,1213525.0,0.5106382978723404,28.57,68.33,56,1,31.47,54.0,1972.0,144.0,3.4722222222222223,29.79,65.63,0.0,0,1,0,0,1,31.0,33.0
1,4.142334782608694,4.085973913043478,1.5813567567567568,1.5463216216216218,98.0,广西壮族自治区,防城港市,17.0,5657685.0,0.17346938775510204,60.2,31.15,56,1,37.35,14.0,2042.0,151.0,11.258278145695362,23.05,65.23,0.0,0,1,0,0,0,32.0,35.0
0,4.282621739130434,3.771904347826088,1.6819243243243238,1.364451351351352,119.0,广东省,珠海市,95.0,26751795.0,0.7983193277310925,48.12,50.06,54,1,182.12,43.0,6427.0,1163.0,42.21840068787618,59.09,40.06,0.0,0,1,0,0,0,33.0,30.0
0,4.069813043478261,4.147634782608695,1.2026918918918923,1.2510675675675678,437.0,广东省,清远市,12.0,7754930.0,0.02745995423340961,36.79,54.87,59,1,182.12,57.0,7493.0,644.0,25.77639751552795,46.88,52.7,0.0,0,1,0,0,1,35.0,39.0
0,3.5431913043478263,2.827317391304348,1.4406972972972971,0.9956945945945944,211.0,广东省,东莞市,81.0,82785900.0,0.38388625592417064,48.6,51.1,57,1,182.12,97.0,17506.0,7669.0,40.93102099361064,81.08,18.91,0.0,0,1,0,0,1,35.0,38.0
1,4.197095652173914,4.182560869565217,1.5862135135135134,1.5771783783783777,260.0,内蒙古自治区,呼伦贝尔市,6.0,3047356.0,0.023076923076923078,46.24,50.87,54,1,35.79,219.0,9623.0,160.0,7.5,20.65,53.21,0.0,1,0,0,0,1,27.0,32.0
1,3.745221739130435,3.53668695652174,1.2438000000000002,1.1141702702702712,742.0,福建省,泉州市,46.0,17587544.0,0.06199460916442048,56.14,43.04,56,1,35.3,130.0,15903.0,4635.0,30.18338727076591,74.1,25.63,0.0,0,1,0,0,0,35.0,35.0
1,5.474691304347829,6.023734782608697,2.191483783783785,2.532781081081082,520.0,江西省,九江市,115.0,10076908.0,0.22115384615384615,41.66,56.03,56,1,32.02,62.0,10027.0,1607.0,6.845052893590544,47.67,50.73,0.0,0,1,0,0,1,34.0,33.0
1,5.367273913043476,5.769995652173913,1.7916756756756749,2.042016216216216,128.0,江西省,鹰潭市,18.0,2307944.0,0.140625,44.98,54.16,57,1,32.02,35.0,2586.0,276.0,5.0724637681159415,60.98,38.83,0.0,0,1,0,0,1,34.0,38.0
0,4.32744347826087,4.455882608695653,1.153135135135135,1.2329756756756756,826.0,江苏省,盐城市,27.0,20373200.0,0.03268765133171913,48.65,43.05,58,1,39.66,163.0,18200.0,2879.0,11.879124696075024,60.87,37.29,1.0,1,0,0,0,0,34.0,37.0
0,5.305226086956521,5.4874521739130415,1.8375405405405405,1.9508162162162148,591.0,江苏省,宿迁市,12.0,9464340.0,0.02030456852791878,49.5,43.18,56,1,39.66,232.0,11500.0,1747.0,6.067544361763022,61.6,38.29,0.0,0,1,0,0,1,32.0,35.0
0,3.6658086956521734,3.6906086956521733,1.0245297297297298,1.0399459459459457,351.0,福建省,宁德市,25.0,3906094.0,0.07122507122507123,51.17,38.92,52,1,35.3,44.0,5455.0,1086.0,2.117863720073665,47.07,52.5,0.0,0,1,0,0,1,28.0,30.0
0,5.172060869565216,4.907291304347826,2.1317945945945938,1.967208108108108,654.0,山东省,烟台市,46.0,32506652.0,0.07033639143730887,50.17,47.12,56,1,89.72,196.0,18097.0,2377.0,23.517038283550697,54.51,45.45,0.0,0,1,0,0,1,34.0,35.0
0,4.498008695652174,4.478826086956521,1.7112729729729732,1.6993486486486489,83.0,陕西省,铜川市,8.0,3105440.0,0.0963855421686747,50.95,43.23,57,1,43.47,47.0,2505.0,212.0,1.4150943396226416,44.24,55.61,0.0,1,0,0,0,1,33.0,38.0
1,5.686147826086955,5.7755608695652185,2.291859459459459,2.3474405405405414,1039.0,江苏省,徐州市,77.0,33978846.0,0.0741097208854668,43.2,53.26,57,1,39.66,135.0,22900.0,2412.0,6.509121061359867,55.42,43.23,0.0,1,0,0,0,1,35.0,34.0
1,5.580573913043478,5.657269565217389,2.4821675675675685,2.5298432432432425,883.0,山东省,济宁市,49.0,17934002.0,0.05549263873159683,49.48,45.08,55,1,89.72,164.0,21605.0,2733.0,4.24442005122576,57.48,42.42,1.0,0,1,0,0,1,28.0,34.0
0,4.340182608695652,3.98984347826087,1.7312270270270258,1.5134486486486491,408.0,贵州省,贵阳市,34.0,26760750.0,0.08333333333333333,35.2,62.99,56,1,35.3,185.0,16858.0,747.0,4.28380187416332,49.94,49.93,0.0,0,1,0,0,0,34.0,36.0
1,5.664052173913045,5.021213043478262,2.458981081081082,2.059378378378379,754.0,浙江省,杭州市,166.0,116214609.0,0.22015915119363394,33.61,64.54,52,1,66.3,302.0,41833.0,5533.0,15.36237122718236,48.28,51.68,0.0,0,1,0,0,1,27.0,34.0
1,4.879221739130437,4.241852173913044,2.3348783783783778,1.9386756756756762,825.0,浙江省,温州市,499.0,21810810.0,0.6048484848484849,40.44,58.76,53,1,66.3,142.0,26674.0,4582.0,2.902662592754256,58.48,41.46,0.0,0,1,0,0,1,34.0,33.0
1,4.6564956521739145,4.45523043478261,1.1842783783783783,1.0591675675675676,195.0,山东省,东营市,0.0,26365857.0,0.0,63.3,34.7,56,1,89.72,76.0,6482.0,987.0,5.1671732522796345,57.63,42.28,0.0,0,1,0,0,1,34.0,34.0
1,5.349721739130434,5.369326086956524,2.4338,2.4459864864864858,571.0,山东省,泰安市,32.0,11032000.0,0.05604203152364273,42.7,51.15,58,1,89.72,103.0,13535.0,1402.0,3.9942938659058487,57.14,42.54,0.0,0,1,0,0,1,37.0,34.0
0,3.715091304347826,3.291208695652175,1.521624324324325,1.2581297297297305,369.0,广东省,惠州市,58.0,24079290.0,0.15718157181571815,56.85,41.31,54,1,182.12,72.0,12582.0,2366.0,37.912087912087905,69.9,29.99,0.0,0,0,1,0,0,31.0,31.0
0,3.738743478260868,3.908286956521737,0.8998216216216209,1.005213513513512,300.0,广东省,云浮市,0.0,2048113.0,0.0,49.51,34.22,56,1,182.12,22.0,4397.0,943.0,10.498409331919406,42.44,57.34,0.0,0,1,0,0,1,34.0,34.0
0,4.375534782608696,4.671626086956518,1.36812972972973,1.5521864864864852,537.0,四川省,绵阳市,22.0,11480260.0,0.040968342644320296,45.75,47.05,48,1,66.1,90.0,11738.0,971.0,3.707518022657055,43.8,56.05,0.0,0,0,1,0,0,29.0,26.0
0,4.233969565217391,4.910104347826088,1.6031378378378376,2.0234378378378386,370.0,四川省,遂宁市,10.0,4703359.0,0.02702702702702703,45.79,40.81,53,1,66.1,72.0,6546.0,521.0,4.414587332053743,50.14,49.86,0.0,0,1,0,0,0,29.0,31.0
0,4.955347826086957,4.9952347826087005,2.5564162162162165,2.581210810810813,175.0,黑龙江省,鸡西市,45.0,1654705.0,0.2571428571428571,45.33,50.28,56,1,31.47,68.0,4368.0,171.0,4.093567251461988,29.03,45.17,0.0,0,1,0,0,1,29.0,31.0
0,5.257660869565218,4.481400000000002,2.1170513513513503,1.6345108108108108,356.0,浙江省,嘉兴市,43.0,11254564.0,0.12078651685393259,45.48,51.88,53,1,66.3,75.0,11392.0,5394.0,18.594734890619208,63.55,36.4,0.0,0,1,0,0,0,34.0,29.0
0,5.061439130434783,4.9668782608695645,1.8622702702702696,1.8034891891891889,269.0,浙江省,丽水市,17.0,3261953.0,0.06319702602230483,36.27,57.92,47,1,66.3,54.0,7913.0,849.0,3.2979976442873973,21.83,77.83,0.0,0,1,0,0,0,24.0,21.0
0,5.054634782608696,5.1474782608695655,1.4935270270270262,1.5512405405405394,280.0,安徽省,宣城市,6.0,3238217.0,0.02142857142857143,40.49,47.81,57,1,36.14,46.0,5344.0,1439.0,3.1966643502432244,39.32,59.55,0.0,0,1,0,0,1,37.0,38.0
0,4.0926043478260885,4.045434782608694,1.3581405405405411,1.3288189189189177,109.0,四川省,攀枝花市,13.0,8425681.0,0.11926605504587157,65.1,33.42,56,1,66.1,24.0,3966.0,324.0,1.851851851851852,52.43,46.45,0.0,0,1,0,0,0,34.0,38.0
0,4.269995652173915,5.1166565217391335,1.2667189189189187,1.793021621621623,465.0,四川省,广安市,30.0,3485615.0,0.06451612903225806,44.92,43.63,56,1,66.1,67.0,3952.0,509.0,2.161100196463654,53.63,45.34,0.0,0,0,1,0,0,33.0,32.0
