y,t,g,Q
1,0,0.29665265368401605,0.37147227852368636
1,1,0.29665265368401605,0.37832873629724517
1,0,0.4021056860982903,0.4554171967301904
1,0,0.359730536232544,0.43702979767399863
0,1,0.3954372576848322,0.46716110722686777
1,0,0.34112851418507545,0.40575535576642885
1,0,0.359730536232544,0.43702979767399863
0,0,0.30295404461122044,0.3790211289773753
0,0,0.3168896570579722,0.39681568274281115
0,1,0.4280580102797108,0.5078418166438978
1,0,0.4021056860982903,0.45834286530400015
0,0,0.2449405393881071,0.33672404381156085
0,1,0.3989634312997931,0.49434607369049177
1,0,0.4413395267309307,0.4700675752270352
0,0,0.27268291242211673,0.34473429164088376
0,0,0.3360705975331821,0.40575535576642885
0,0,0.3513552346292662,0.432597296667658
1,0,0.45160353733383335,0.49687088988772365
0,1,0.4232649049213009,0.5078418166438978
0,1,0.29665265368401605,0.3497687925887673
0,1,0.2404810532955926,0.3203200676006218
0,0,0.27710370826790026,0.36751492574912153
0,0,0.3669508162963695,0.4464360651834589
0,1,0.4524547311989088,0.49434607369049177
1,0,0.21572439999251472,0.2719133136174936
0,0,0.4524547311989088,0.4757169826600629
0,0,0.3380225467624777,0.4165288983626415
1,1,0.36093056373612137,0.44682075251835274
0,0,0.36093056373612137,0.4260957104749439
0,0,0.2906920908160925,0.38216530424596634
0,0,0.41527456409165614,0.4554171967301904
0,0,0.2404810532955926,0.33618690683755936
0,0,0.3217031097056555,0.39681568274281115
0,0,0.20431557597211636,0.2837132275153388
0,0,0.3989634312997931,0.48711677460048897
1,0,0.34104478959199525,0.40575535576642885
0,1,0.2906920908160925,0.37832873629724517
0,0,0.29231729671404477,0.3596849060785008
0,0,0.41527456409165614,0.4554171967301904
0,1,0.22397349330667835,0.32967403932765604
1,1,0.25208406085610296,0.3204680355950777
0,1,0.40483385386328324,0.4875014619353828
1,0,0.26719457696152166,0.3540981611676236
0,0,0.27710370826790026,0.36751492574912153
0,1,0.3360705975331821,0.3915561466283486
0,0,0.34104478959199525,0.40575535576642885
1,0,0.26719457696152166,0.34473429164088376
1,0,0.3360705975331821,0.4062205132358119
0,0,0.36786399639631234,0.43702979767399863
1,1,0.359730536232544,0.40893026398441135
0,1,0.30653074395235697,0.3778792342427053
0,0,0.27710370826790026,0.3596849060785008
0,0,0.36466978664653105,0.43702979767399863
0,0,0.31536672327487814,0.3854150010579138
0,1,0.4413395267309307,0.43767106356983615
1,1,0.31536672327487814,0.39766495919611955
0,1,0.31697600577779966,0.39766495919611955
0,0,0.31536672327487814,0.3888463958797491
0,0,0.30295404461122044,0.38439210175260863
0,0,0.41527456409165614,0.4554171967301904
1,1,0.21928440635765864,0.29753724271762316
0,0,0.15105140808965103,0.23247933967518442
0,0,0.25208406085610296,0.35225530514257575
0,1,0.41527456409165614,0.4875014619353828
0,0,0.1689211253526218,0.2879817119225101
0,0,0.19671506250466061,0.28234001448300317
1,0,0.36466978664653105,0.4260957104749439
0,1,0.3168896570579722,0.3939476325477218
1,1,0.38202808816497286,0.44215282746277107
0,1,0.27268291242211673,0.3654593336842926
0,0,0.27710370826790026,0.3596849060785008
0,1,0.3813048955776487,0.4263043813404741
1,0,0.36093056373612137,0.42611643973650076
1,1,0.3669508162963695,0.4263043813404741
1,0,0.3954372576848322,0.4486656949726744
1,0,0.3403740651192084,0.40575535576642885
1,0,0.36093056373612137,0.4260957104749439
1,1,0.2906920908160925,0.3568079119162231
0,1,0.3217031097056555,0.39766495919611955
1,1,0.3360705975331821,0.41700118209499404
0,0,0.26739128347113733,0.35286454725227673
1,0,0.23254375735639474,0.3040535822238537
0,0,0.3217031097056555,0.39681568274281115
1,1,0.27268291242211673,0.3589925133983707
0,0,0.26508773719316603,0.3193499264554982
0,1,0.3360705975331821,0.4264803978098377
0,0,0.3669508162963695,0.4409687479479374
0,0,0.26508773719316603,0.3193499264554982
1,1,0.423692022051316,0.45822122576778745
0,0,0.359730536232544,0.432597296667658
0,0,0.3168896570579722,0.3854150010579138
0,1,0.26719457696152166,0.3654593336842926
1,1,0.38283007800541924,0.45822122576778745
0,0,0.26508773719316603,0.3040535822238537
0,0,0.07640393325154982,0.10380811280591484
1,0,0.25063792417804076,0.3040535822238537
1,0,0.23254375735639474,0.33618690683755936
1,0,0.36466978664653105,0.4260957104749439
0,1,0.4232649049213009,0.49434607369049177
0,0,0.3813048955776487,0.4409687479479374
1,0,0.2583697799007646,0.3403486831796264
0,0,0.2404810532955926,0.3193499264554982
0,0,0.27710370826790026,0.36751492574912153
1,1,0.38283007800541924,0.45822122576778745
1,1,0.3813048955776487,0.44215282746277107
0,0,0.2274103984389026,0.2942630332648975
0,0,0.4524547311989088,0.4950384663706219
0,0,0.22345770119634092,0.30197580909943544
1,0,0.30295404461122044,0.3650746463493988
1,0,0.2449405393881071,0.3403486831796264
1,0,0.22397349330667835,0.3382141687554319
0,1,0.26739128347113733,0.3451189789757776
0,0,0.3669508162963695,0.44076681823334557
1,0,0.38202808816497286,0.4464360651834589
1,0,0.3813048955776487,0.4409687479479374
1,0,0.2449405393881071,0.35286454725227673
0,0,0.38283007800541924,0.45834286530400015
0,0,0.31697600577779966,0.3888463958797491
