y,t,g,Q
0,0,0.38963435201001256,0.3449350863530717
0,0,0.36395683032996917,0.37619317003854086
0,0,0.36260808394680577,0.3929897229968899
0,1,0.4073209057553682,0.4171653093107757
1,1,0.37731829386969556,0.3684501734087926
0,0,0.20748276610197847,0.47992812284595493
0,0,0.3909586210158605,0.3950924436962759
1,0,0.30322932878965886,0.41945406558410836
0,0,0.388191305323595,0.4108142295064006
1,0,0.3974925480437095,0.3834642644854713
0,1,0.3684404311070034,0.4134186345141349
1,0,0.3945695791200696,0.362515092352778
0,0,0.3957050991730935,0.409694638101683
0,0,0.39719339926375063,0.3404070698850499
1,0,0.3653257879209727,0.3793004879906771
0,1,0.2533750209667781,0.4963451005630656
0,0,0.3625885197718706,0.37869927402966425
0,1,0.3506189853081009,0.4087531022563056
1,0,0.36781012107610717,0.40029575186921984
0,1,0.19708558808974186,0.3586108687401899
1,0,0.3984345749349044,0.348536537702014
0,1,0.2280282407171186,0.5295108755488841
1,0,0.3483575457835917,0.3610776287346492
1,1,0.2628054165289166,0.36840212084085083
0,1,0.3406431614606938,0.4058334581471418
1,1,0.20885818515948482,0.500109809340971
0,0,0.37269122189893605,0.4254576641034033
1,1,0.36917919792332454,0.36038894412351635
0,0,0.4065416307486812,0.39299984157988227
0,1,0.19708558808974186,0.36582442503649537
0,1,0.4128358168621529,0.38275785181229227
0,1,0.3726463839785923,0.3445902242789837
0,1,0.3800289041058638,0.35942363611244543
0,0,0.03402529351088613,0.3260813118851511
0,1,0.3177318330991392,0.43942814509920725
0,1,0.34911170437800915,0.3781712037540858
0,1,0.35745745212811764,0.3597743419624856
1,1,0.42437868192949035,0.3934329141429713
1,0,0.4247134977451231,0.4232098073518382
1,1,0.3867550441875374,0.33901378066684534
0,0,0.05241118632508334,0.3387246595594627
1,0,0.36898321929342476,0.3449350863530717
1,0,0.21799352546528272,0.4014610677140149
1,1,0.2621789193477195,0.34986365487512894
1,1,0.36110282335985544,0.41044184277369483
0,0,0.3573230145318156,0.38291648912555026
0,0,0.37299794647859225,0.3798455642871739
1,1,0.36416993061414826,0.43197540544831686
0,0,0.34728756830973073,0.3782173506923275
1,0,0.35449836683127034,0.4492396009119107
0,0,0.40984407989836236,0.3678226076631229
1,0,0.3848539615814159,0.347873541220817
1,1,0.4076418871840789,0.36698297450053996
1,0,0.08065485620490803,0.34210875795306694
1,0,0.36696569497200177,0.40306942190610257
0,1,0.18461543357944213,0.3940943895261956
1,0,0.3823961560600254,0.36057252402043394
1,0,0.18751674020373182,0.41018384028570926
0,0,0.3656706220554992,0.37291798599705794
0,0,0.33707542306376553,0.4011392734881632
0,1,0.4020696091316814,0.35137707440451793
1,0,0.3867550441875374,0.3323318600793007
0,0,0.09590952453604783,0.3543250227385628
0,1,0.36110282335985544,0.38829988667657345
1,0,0.34782616030565927,0.4530841140933703
0,0,0.2591373879959617,0.3800866313938223
0,0,0.3996123104619872,0.32546862809374993
0,0,0.4034880593338404,0.3643654465761003
1,0,0.04751997803607253,0.37011901903736993
0,1,0.36523217204479486,0.3852426773218715
0,1,0.2533750209667781,0.43953945906704295
0,1,0.22118007948695054,0.37744453704568043
0,0,0.3932775397581423,0.3404070698850499
0,0,0.3945695791200696,0.3577368519546365
0,1,0.37266105159321455,0.37113657123461297
1,0,0.3945695791200696,0.3798455642871739
0,0,0.3720544575640705,0.33309836871652515
0,0,0.3798345255537588,0.38735187062153364
1,1,0.37517698613470035,0.2978758052096571
0,0,0.2224340844795413,0.38129767174085494
0,0,0.3705957971659388,0.4011392734881632
0,0,0.37110872880062046,0.3356095532463582
0,0,0.38693023241868274,0.521087021948932
0,0,0.22181525402899752,0.3566872297450141
0,0,0.2283014688198915,0.4692869717392051
0,0,0.3612479892098147,0.3948152994498948
1,0,0.22611816060511844,0.3523109089654972
0,1,0.4046822401290721,0.3986714832383077
0,0,0.38833270689511884,0.3646539907513825
0,0,0.03939143393568081,0.3457304923127847
0,1,0.3928295453933985,0.44648461831083963
1,1,0.3551978920858484,0.338369229384794
0,1,0.3857994087251484,0.3801021431721795
1,0,0.2283014688198915,0.35727686900672934
