y,t,g,Q
0,0,0.1809980330828346,0.39417053319133266
0,0,0.27235257444594546,0.4361930469622298
0,0,0.39056582587603184,0.3388469353754178
1,0,0.35557208397348417,0.4375975885295175
0,1,0.35297035857763187,0.29548482019288047
0,0,0.3971105442237455,0.4581776116503847
0,0,0.18539895711885168,0.26750250583709034
0,1,0.3641794275951486,0.34621955433784357
1,1,0.2919350041037441,0.4923621158172107
0,1,0.35389574364758986,0.32351404486537827
1,0,0.3640142751362365,0.45145525861271696
0,0,0.4758762182868187,0.5075763579345784
0,1,0.3694640833533253,0.24171917724556102
0,0,0.34007485599261644,0.3156769478544576
1,0,0.2756179178091373,0.6928966090914024
1,0,0.30290813911151626,0.44395077697905233
0,0,0.3515327259988426,0.5188287782060523
1,1,0.41161372604314367,0.22487433105134205
0,1,0.5077666087341817,0.4652115632920189
0,0,0.20184580163247356,0.39059609820403646
0,0,0.3105868368678126,0.5817897833685614
0,0,0.16234376610177428,0.46624423838521467
0,1,0.4216317728968875,0.3914257710006284
1,1,0.331753273155559,0.4481209552955721
0,1,0.30584856536811894,0.2302099535279366
0,0,0.2635591630155709,0.5036834651186286
0,0,0.24631693542246982,0.3170670579573079
0,0,0.33869862453134086,0.5481913193012131
1,1,0.2380487956733498,0.32404557472590534
0,0,0.1009586164894357,0.4239852582176932
0,0,0.23557751425715476,0.3320618226528673
0,1,0.1901990965769492,0.3635353092859535
0,0,0.5992200290538875,0.43856644481062135
0,0,0.38487947222109736,0.2992313718849387
1,0,0.32372916862614143,0.36234532805284037
0,1,0.3745939898379771,0.3832523241258198
1,1,0.3491967049737801,0.32053289820963066
0,1,0.3417253969938122,0.4184872395336976
0,0,0.3466839541344096,0.3466391943506426
0,1,0.4217596979561459,0.24819481010852257
1,0,0.28433113200298477,0.2693116198853761
1,1,0.4165180524903142,0.24386112537602056
1,0,0.28786109890178607,0.29724200730938016
1,0,0.3819064304894753,0.3205507311014532
1,0,0.19553671198987788,0.4032573097695218
1,1,0.20781173271340941,0.42973812122236876
0,1,0.19875234244702328,0.4453057397175433
1,1,0.3817764575635382,0.41594265607161507
0,0,0.4445697771994148,0.529124048504519
1,0,0.4189617851353673,0.3380567688706919
0,0,0.41204202087059927,0.46285180558150596
1,1,0.5285328403737468,0.530759663699698
0,0,0.43151566993888957,0.3738183464546955
0,1,0.4154255313107214,0.34761920459069084
0,0,0.23833498324931476,0.5070685714470979
0,0,0.3857235168464346,0.3295862362730618
1,1,0.21614544275260722,0.38030817639626857
0,0,0.3739529436740413,0.30931882463758154
0,0,0.18151116823018534,0.35315875366778765
0,1,0.3943335516485204,0.560370307700556
1,1,0.4603736912860288,0.387376839609925
0,0,0.39944117581001204,0.32038727885691715
0,0,0.17452876526584668,0.5412274758914445
1,0,0.1905434683767924,0.43072922302233085
1,0,0.14495708447701888,0.4767760769504169
1,0,0.3000046908374818,0.40096305058269555
0,1,0.21108223622037645,0.46580434529387316
0,0,0.2768994662761584,0.2913865262869024
1,0,0.21249808654462557,0.5228206879447066
0,0,0.38423398787435986,0.25977658575934776
0,0,0.195847504587279,0.467828385069298
1,1,0.2718377296554776,0.3428422785398378
1,1,0.3566600169494618,0.3739496155158578
0,0,0.13373197064891268,0.5870323861693568
0,0,0.23676745893215317,0.4154762755558165
0,0,0.37425283275564614,0.4751199984378132
1,0,0.19655383135419652,0.5517470937136368
1,0,0.401086050523202,0.3819757858811447
1,0,0.17549831031350366,0.37410690929772744
0,1,0.17259508516664665,0.35975356272314857
0,0,0.2914496884516959,0.5187864644385275
1,0,0.3596264812888266,0.391101319095011
1,0,0.28582500095310265,0.3990442026374851
1,0,0.27414147129273536,0.3874210537900453
