y,t,g,Q
0,0,0.2191015875236895,0.31526690034427507
0,0,0.42088687550228504,0.33390045898398957
0,0,0.32721362375178314,0.33896880770227167
0,1,0.2488560124199409,0.276727366331301
1,1,0.29897009646376743,0.6661319758445244
0,0,0.20478188185004115,0.49304816842008403
0,0,0.3600863299567005,0.32176958801345407
1,0,0.21544593792739217,0.34725282202119195
0,0,0.4426296857415422,0.30454722912926147
1,0,0.30768816007702227,0.5113088560142989
0,1,0.31980391722462875,0.35454814656261396
1,0,0.34681535250989254,0.26391457910411187
0,0,0.3277349090775942,0.27583395625113527
0,0,0.3303686500443672,0.20500581091695633
1,0,0.45138318430754554,0.22494777875660174
0,1,0.23304796549757364,0.32317287848413445
0,0,0.3434930560866077,0.3599726267961402
0,1,0.3397323207434119,0.34397030604153656
1,0,0.33026820393796213,0.5467832661942461
0,1,0.3568785972653248,0.48802948123569645
1,0,0.46373093025286566,0.18654357861313223
0,1,0.2081899246485037,0.4566767528301915
1,0,0.32913765583707666,0.25843002951644944
1,1,0.4735154986362403,0.3239126496354738
0,1,0.2941444988735867,0.3521398575627299
1,1,0.26194357554745046,0.49881417112501614
0,0,0.2963941592497224,0.28184301199435785
1,1,0.48548012357205556,0.44149864943849193
0,0,0.2708462904328844,0.3109367516790332
0,1,0.315521752680689,0.3618987556846078
0,1,0.27613138667667075,0.37616921491992467
0,1,0.2639400412620517,0.320922619753705
0,1,0.3010129334347963,0.29217061984461234
0,0,0.32449374405543935,0.3436994423624988
0,1,0.33556067333227324,0.48058361378693626
0,1,0.3521966855584177,0.4918172203127928
0,1,0.334722011651852,0.2830677549314919
1,1,0.2425090067033899,0.621315439782385
1,0,0.22824854974617276,0.4817153199608464
1,1,0.3805690146034033,0.6194112960106756
0,0,0.2149457361768838,0.3620374485221475
1,0,0.37111179972461966,0.2960767770934595
1,0,0.1960505237887564,0.5736062827754216
1,1,0.23884948391288327,0.5639606959125365
1,1,0.3233250005738837,0.5218982193398546
0,0,0.382981286729185,0.3342534006906071
0,0,0.31147272677221643,0.32253122579538374
1,1,0.3301172282417195,0.4420389296508397
0,0,0.365178161841931,0.3204415256513207
1,0,0.3199559137855967,0.5233613813010136
0,0,0.37774040617546595,0.31434951425247804
1,0,0.41199858690881247,0.24326439020326704
1,1,0.2460652335409733,0.41879898671355015
1,0,0.46548985440042406,0.37436896785576745
1,0,0.30082661994218746,0.48020972090238084
0,1,0.34446480908549204,0.6856057720823461
1,0,0.27675140316142877,0.33060004638969065
1,0,0.22858071102576769,0.3982771269994628
0,0,0.3861671543863131,0.33034386580712644
0,0,0.3997772456819655,0.32098118527421926
0,1,0.25335515809293974,0.3424886881892363
1,0,0.2734197674311605,0.31817300424005673
0,0,0.32933346835819083,0.3774023987353851
0,1,0.3557699207343118,0.3220465161281018
1,0,0.2886792514163408,0.3338609622077652
0,0,0.21517681670798705,0.3766483170781158
0,0,0.33127747013109043,0.4519739917301801
0,0,0.32391427732790834,0.3582529405428356
1,0,0.2360603487438348,0.5005231969850822
0,1,0.37868917999590024,0.48021715954290795
0,1,0.4178544826772802,0.30992755559870944
0,1,0.23861770815104397,0.4526872230881516
0,0,0.38550196890038174,0.28657443827136747
0,0,0.4096939431088575,0.32698272183719485
0,1,0.28214385041954765,0.41068955759035897
1,0,0.33861056234844467,0.4749536495682899
0,0,0.27353443411811224,0.32836400233256974
0,0,0.35366288901901255,0.3419824059488087
1,1,0.4449783141182189,0.4139168434256099
0,0,0.2448374883641782,0.3538366293310091
0,0,0.3873435586962393,0.41539432382186164
0,0,0.26839023958958985,0.4169538963965339
0,0,0.380993443207007,0.34896428011102654
0,0,0.25315231751582046,0.4577827440585522
0,0,0.3766837011093431,0.46826512981487123
0,0,0.3291393997056968,0.33625650013646297
1,0,0.25889094329221835,0.4134628002176191
0,1,0.31835179696130583,0.31983582472929484
0,0,0.31683928386951615,0.455779681277332
0,0,0.37200561306066,0.3793857013698269
0,1,0.3734245709456119,0.33971975866187326
1,1,0.31095391349985557,0.4561400955067818
