y,t,g,Q
0,1,0.31399699412265125,0.3685945155825373
1,0,0.36645677086561446,0.3671642246970314
1,0,0.18340630734797117,0.4620075381183174
0,0,0.3879749832002264,0.3785714872194683
0,0,0.48740517822987395,0.4192931456455906
1,0,0.19628421589936387,0.4188433784414633
0,1,0.3005959214417062,0.3971041821197745
1,0,0.13967727526521967,0.22766935524547857
0,0,0.2161016678305966,0.5401492731390355
1,1,0.4649504628140255,0.33194864723263773
0,0,0.1650590093134435,0.46175400460024624
0,1,0.33864529018347217,0.400197565084303
1,0,0.2699168302217033,0.37291222661720064
1,1,0.4958638963387642,0.37533556394373346
0,0,0.3299780410222686,0.31756762596746596
0,0,0.28744728467114533,0.3680512266019967
0,1,0.27067472674534265,0.3693797856928222
0,1,0.49339924015137665,0.36776413206317454
0,0,0.47514971343517404,0.44031811311948854
1,0,0.283753985420889,0.40210388835750427
1,0,0.46273392182724893,0.3901609516975908
0,0,0.3243453673135825,0.3686255337793033
0,0,0.2793166521103214,0.5888500023075551
1,0,0.2603658182022681,0.43594547855078847
1,0,0.478977953486525,0.4212109636016246
0,1,0.3855405319335563,0.41057694634005404
0,1,0.41805064740817666,0.4607088976287987
0,0,0.18431917141468496,0.4489820387844254
1,1,0.3514742254239067,0.3189753094413984
1,1,0.2870051877584121,0.32478861992332403
1,0,0.1970682747499787,0.47118281517219074
0,0,0.28263790683530016,0.3766638012917825
1,0,0.33091406776730126,0.4048466958109919
0,0,0.49390857513929043,0.41659937369662436
0,1,0.5030446135588499,0.4810089258676065
0,0,0.19509620362492036,0.46563260333429457
0,0,0.2972900826755177,0.38215357088349056
0,0,0.2635037231786837,0.39698459838878647
1,0,0.29939574618978976,0.3851999389718687
0,0,0.29839602271768206,0.30922089242106593
1,0,0.30741003624942165,0.29332880425871477
0,0,0.17288291195500205,0.2645715283206571
1,0,0.502196410374147,0.34392465843122144
1,0,0.4638630765294189,0.39029152699296016
1,0,0.47715166424452177,0.3660616652129575
1,0,0.29637041523720037,0.3123228573778214
0,0,0.3015263214615669,0.38466268706185114
0,0,0.21918633331434278,0.45281852307527265
0,1,0.46246975468300316,0.636737544055055
1,0,0.3060129839037229,0.42548808291983997
0,0,0.16017596305717785,0.18835255425615854
1,0,0.3470040275163277,0.3561284673775273
0,0,0.31683398345955616,0.38464133756894586
0,0,0.32270326752249356,0.40203001830709184
1,0,0.45820071000550117,0.540351607972479
0,0,0.5307489428384583,0.33054816172605295
0,0,0.1946831692893305,0.4895744152384765
0,1,0.2653379758509943,0.33312724700564694
1,0,0.29624287945085304,0.45551082901886186
0,1,0.2921942159147436,0.4174212649618711
1,0,0.4482696854904016,0.45174977300347585
1,1,0.3502830329100372,0.31497072511699
0,0,0.31391562467622436,0.3764680622423567
