y,t,g,Q
0,1,0.30237217102970304,0.35797726485977927
0,0,0.3498988948442178,0.5523889980388832
1,0,0.3225907461001185,0.3856562420654266
1,0,0.31615674268344623,0.36236033905906084
1,0,0.29797323074073917,0.32829021117601953
0,0,0.32682869584291113,0.4115754595157254
0,0,0.35314392774590414,0.5731651050151071
0,0,0.31845893691660837,0.32758555681477386
1,1,0.32114548666784676,0.41189504735157
0,0,0.33667210177372353,0.4799094952947752
0,1,0.3105932648632439,0.36377159052333596
0,0,0.2981508953577747,0.3364845247111693
1,0,0.3611041528151967,0.4979326902500544
0,0,0.30658606782870107,0.3094847185721428
0,0,0.28053432992553506,0.2495756880125381
0,1,0.31639460627578164,0.30615340175951056
0,0,0.28893467499345393,0.3131171481569512
0,1,0.31932434364759166,0.36725550997975065
1,1,0.32400353772309604,0.4294932124704184
0,0,0.3755513630109775,0.524943846835886
0,0,0.30165963323622874,0.26434123145889743
0,0,0.3151469452820209,0.34226416487258954
0,0,0.31356491927272623,0.27854623489865593
1,1,0.33565095024450625,0.5908169698075685
1,0,0.3514315985287294,0.48498801419691656
1,0,0.3189944019020025,0.33595081783168496
1,0,0.3198738687053513,0.3922262101272687
1,1,0.32747690637477184,0.44297828188806554
0,0,0.3284356805965839,0.4267530204411624
0,0,0.3273793230062421,0.46599260273093934
1,0,0.32206480284794026,0.3836868912569488
0,0,0.3141005309618556,0.33365151879267324
0,0,0.3141200969641366,0.28590855901847806
1,0,0.3180978798192956,0.3790579641866625
0,0,0.3286393733828628,0.47604858193910193
1,0,0.372415488578316,0.5167064078440846
0,0,0.31611413078611944,0.3627669476164601
0,0,0.36081240852787355,0.5972086525366889
1,1,0.316612842155685,0.3250275088925738
0,1,0.29379308726069114,0.33700923833519403
1,0,0.29917382604331244,0.32796579595190617
1,0,0.3118221231934181,0.36751066621366774
0,0,0.3225907461001185,0.4015532761119557
0,0,0.3313406897138295,0.5371095352982335
1,0,0.3180211855997815,0.337444827857233
0,1,0.2919459738581492,0.32054127973145763
1,0,0.3547479872757207,0.5786383314651278
0,0,0.3276554333219426,0.41747009002921276
1,1,0.3337459077630297,0.4238528985049148
0,0,0.3180024601920595,0.3684325059916601
0,1,0.29675135969670496,0.32311875733997025
1,0,0.3202375447340673,0.3439046688878117
1,1,0.3597001520978578,0.6125649370490814
0,0,0.3229854985907572,0.3894286553102263
0,0,0.2804186374613187,0.2926306810409244
0,1,0.288309646796457,0.3016719870778797
0,1,0.3379482554031359,0.49773271763511995
0,0,0.3320252753409857,0.4177022323151343
1,0,0.33082047552013927,0.4193678535880306
1,0,0.2920121183235933,0.30870115638031465
0,0,0.3131651501833561,0.34279512230006676
0,0,0.31686080928304033,0.3633280357052122
1,0,0.34609503544370535,0.5390684407778039
1,0,0.3463720203630478,0.5331917243390925
0,1,0.3630365917302138,0.6213758952888682
0,1,0.34752683451491406,0.5562895447534977
0,0,0.37113883853743285,0.5309347115571961
1,1,0.32787474403909056,0.414830126421193
1,1,0.28631497302001757,0.296550370298873
1,0,0.3248778422847888,0.39763797150804675
0,0,0.2950464975291858,0.24170658897900396
1,0,0.3197691101016951,0.38642028830648467
0,0,0.31889700903204143,0.32574759485232574
0,1,0.3224620466442527,0.40951723782042115
0,0,0.2974932192468088,0.24674306634004903
0,0,0.2865902667049989,0.28766044741588
0,0,0.28981106438556525,0.2945047518842618
1,0,0.31180235377113286,0.349608667707374
0,0,0.2984531360939355,0.3298573355596759
1,0,0.3587832874522124,0.49461444276300126
0,0,0.3290846877215768,0.49155003025780514
1,0,0.31466796100657307,0.33939328284595077
1,0,0.2883516359040583,0.2965559424069776
1,0,0.41097940347071726,0.6428904311950397
1,0,0.2781109146179846,0.26207920596653705
0,0,0.31235243010599295,0.3499287687560619
0,0,0.3017864561534737,0.2728311210677194
0,1,0.311190154741301,0.33688310243355074
1,0,0.285444906556897,0.2840189473377265
0,0,0.3459588184437964,0.5118998993921489
1,0,0.31539883269033364,0.3444690471064198
0,0,0.30844227849738665,0.35001966590558087
0,0,0.29343638626346336,0.3134025295312838
1,0,0.3353510767614834,0.5754917679219399
0,0,0.30362729880247763,0.27254274422564817
0,0,0.304201828441204,0.2793183932621726
0,1,0.27845632791264274,0.23724556677339534
1,0,0.31486922204457285,0.2713101645191901
0,1,0.2839020435260133,0.25652148895225557
1,0,0.30362878357456596,0.26680098017237064
1,1,0.32476835784054003,0.4500868099499218
0,0,0.3135820221752489,0.34279512230006676
