y,t,g,Q
0,0,0.19498819567352652,0.4323141937541531
0,0,0.23550913650492916,0.4937797985539916
0,0,0.13336181741133762,0.43031846332565205
0,1,0.37684187272204944,0.32299202561038376
1,1,0.3586682257211135,0.4467845454756899
0,1,0.4439501665561757,0.18243892211663998
0,0,0.21179392907426356,0.3445169451942798
0,0,0.2689744754767999,0.3486860220232285
0,0,0.35481243893341785,0.5040942073559643
1,1,0.2785371451887138,0.6336515112429073
0,0,0.09617884052119464,0.3762665863951602
0,0,0.22117008219795625,0.36393890636094933
0,1,0.19209421736200766,0.4075746253537066
0,0,0.5663299731481988,0.4160962372256079
0,0,0.4390036155255408,0.4011653048838691
1,0,0.29740871899588184,0.34525701297492817
0,1,0.3591531539716715,0.37912331825554724
1,1,0.33605720822568086,0.3407195135304267
0,1,0.28232671028765355,0.3746037209430361
0,0,0.34328512139910744,0.3792498407836981
0,1,0.41295901187957756,0.2789724197689201
1,0,0.34621749678415203,0.35244415733819784
1,1,0.38975147123589765,0.2826078734271714
1,0,0.2830005072249409,0.25503299143745
1,0,0.37532820385890503,0.23443155357758713
1,0,0.1919201603351419,0.3999025094197007
1,1,0.1815664465958663,0.40475763711193874
0,1,0.18334767283921438,0.4627446294852145
1,1,0.3604337235024612,0.41151316976871954
0,0,0.35836252045252137,0.3283081611857922
1,0,0.3876998033475784,0.2503078667563733
0,0,0.40443492565248174,0.3541034020741104
1,1,0.48028726680328654,0.39435706400032833
0,0,0.4162599207074462,0.36652758478999903
0,1,0.3967394501611332,0.40245377890631184
0,0,0.23356757876805503,0.3966890743514862
0,0,0.3626114582283306,0.3132620630364302
1,1,0.18739010424281588,0.37054426212016217
0,0,0.3724180419027142,0.34029062141031063
0,0,0.19834899389284008,0.38012697984242916
0,1,0.39282936737823243,0.42508436035666
1,1,0.4189700774904444,0.38641309430375415
0,0,0.37682659813944275,0.23020370804900908
0,0,0.15911312451821166,0.47767271028809477
1,0,0.191963534910513,0.39996939921695934
1,0,0.1561104206382249,0.40928353277429264
1,0,0.307492101706043,0.4069870529377732
0,1,0.22156929809523973,0.43619046473326517
0,0,0.2818899024468026,0.3411181143622619
1,0,0.24759340228869522,0.6920076690355518
0,0,0.4102639897097075,0.3718970118087818
0,0,0.18765377347201906,0.41842087088630053
1,1,0.2823665328806865,0.3984567149937481
1,1,0.3535328666228549,0.39929535118090326
0,0,0.1261049929567366,0.49145676932451043
0,0,0.2674086336616774,0.49656808262827107
0,0,0.3465355996487512,0.37896105694523835
1,0,0.18236720678420396,0.6723554351718011
1,0,0.3311001473124626,0.34562332026569265
1,0,0.15061340801059844,0.39203093607414785
0,1,0.18267011810911077,0.4099255485821346
0,0,0.27896495918081793,0.37737507719221924
1,0,0.32707966151086276,0.35673662154766245
1,0,0.2567148407394792,0.3743052569675797
1,0,0.31477243988106807,0.4724304010805453
0,0,0.2968197608178977,0.4091952777796022
0,0,0.21487168013928376,0.4078580958308023
0,0,0.3237416996696011,0.33924426984152284
1,1,0.2699283559691594,0.3595529351127716
0,0,0.2251835694359005,0.3902844769538102
0,1,0.31969397202321137,0.40514251119121253
0,0,0.4057893289497962,0.383706392590255
1,0,0.37095697000786043,0.330685702791317
0,0,0.3724961720719833,0.41169502024692717
0,0,0.22386441701668608,0.4212561077029635
0,1,0.37332844261721054,0.3869484203953178
0,0,0.33734489451965266,0.39725270877206986
0,1,0.45156304095836136,0.2365090971601482
1,1,0.42865169957113075,0.436047917714236
0,0,0.17969739055210504,0.40993120509640857
0,0,0.33517454215388315,0.3690316467529789
0,0,0.368558966262613,0.3732773181053032
0,0,0.4025698046032896,0.3619715504476543
1,1,0.21235258654471276,0.31765717484902345
1,0,0.23238578906369906,0.41379972571775736
1,0,0.2920941804165651,0.35561314652508014
1,0,0.14942552608945886,0.430104881185022
1,1,0.4271835956815526,0.3988085186119046
0,0,0.25221803777805774,0.3921180146806097
0,0,0.4510595581762688,0.4429908859708699
1,0,0.23049262906281384,0.3889933379097362
0,0,0.301795669593054,0.36548677528739704
0,0,0.35040899526843977,0.33122219867421976
1,0,0.230332639739765,0.3740501687200504
0,0,0.10103359517806923,0.21348127602490638
1,0,0.20575338689891876,0.367902827379375
0,0,0.20436798570481665,0.47462300214680714
0,0,0.37444452277319695,0.3826619247869222
